date,ticker,adj_close,volume
2023-01-24,MSFT,236.83059692382807,40234400
2023-01-24,NVDA,19.24680519104004,496204000
2023-01-24,TSLA,143.88999938964844,158699100
2023-01-24,V,219.31997680664065,5274900
2023-01-25,AAPL,139.88714599609375,65799300
2023-01-25,AMZN,97.18000030517578,94261600
2023-01-25,GOOGL,94.56776428222656,42330000
2023-01-25,JNJ,155.7150115966797,7099800
2023-01-25,JPM,130.16160583496094,8967000
2023-01-25,META,140.63304138183594,26622000
2023-01-25,MSFT,235.431396484375,66526600
2023-01-25,NVDA,19.30474853515625,449537000
2023-01-25,TSLA,144.42999267578125,192734300
2023-01-25,V,220.30935668945312,4729600
2023-01-26,AAPL,141.95794677734375,54105100
2023-01-26,AMZN,99.22000122070312,68523600
2023-01-26,GOOGL,96.8520050048828,30114000
2023-01-26,JNJ,155.1454620361328,6946100
2023-01-26,JPM,130.96621704101562,7487600
2023-01-26,META,146.3975067138672,25482100
2023-01-26,MSFT,242.6623687744141,33454500
2023-01-26,NVDA,19.783296585083008,489535000
2023-01-26,TSLA,160.27000427246094,234815100
2023-01-26,V,220.12327575683597,7043400
2023-01-27,AAPL,143.90052795410156,70555800
2023-01-27,AMZN,102.23999786376952,87775600
2023-01-27,GOOGL,98.6893310546875,33879800
2023-01-27,JNJ,154.53915405273438,6058100
2023-01-27,JPM,131.2843475341797,7489900
2023-01-27,META,150.810302734375,35771900
2023-01-27,MSFT,242.8188934326172,26498900
2023-01-27,NVDA,20.34576416015625,542142000
2023-01-27,TSLA,177.89999389648438,306590600
2023-01-27,V,226.7159423828125,11382600
2023-01-30,AAPL,141.0112762451172,64015300
2023-01-30,AMZN,100.5500030517578,70691900
2023-01-30,GOOGL,96.2759780883789,27226200
2023-01-30,JNJ,148.8162078857422,23259100
2023-01-30,JPM,130.1709747314453,6729300
2023-01-30,META,146.15896606445312,28040100
2023-01-30,MSFT,237.48619079589844,25867400
2023-01-30,NVDA,19.143898010253903,488611000
2023-01-30,TSLA,166.66000366210938,230878800
2023-01-30,V,224.42367553710935,5677400
2023-01-31,AAPL,142.28335571289062,65874500
2023-01-31,AMZN,103.12999725341795,66527300
2023-01-31,GOOGL,98.16295623779295,29870700
2023-01-31,JNJ,150.12062072753906,11612500
2023-01-31,JPM,130.94752502441406,9188700
2023-01-31,META,148.05728149414062,29842100
2023-01-31,MSFT,242.47645568847656,26541100
2023-01-31,NVDA,19.5185489654541,498017000
2023-01-31,TSLA,173.22000122070312,196813500
2023-01-31,V,225.51101684570312,11294200
2023-02-01,AAPL,143.40748596191406,77663600
2023-02-01,AMZN,105.1500015258789,80450100
2023-02-01,GOOGL,99.74207305908205,35531100
2023-02-01,JNJ,151.49855041503906,9865300
2023-02-01,JPM,130.60133361816406,8841800
2023-02-01,META,152.1818389892578,55661000
2023-02-01,MSFT,247.31011962890625,31259900
2023-02-01,NVDA,20.92322158813477,660477000
2023-02-01,TSLA,181.41000366210935,213806300
2023-02-01,V,226.1869201660156,5792700
2023-02-02,AAPL,148.7225341796875,118339000
2023-02-02,AMZN,112.91000366210938,158154200
2023-02-02,GOOGL,107.0019989013672,69883800
2023-02-02,JNJ,152.06809997558594,10099000
2023-02-02,JPM,129.99322509765625,11822100
2023-02-02,META,187.61343383789065,150475700
2023-02-02,MSFT,258.9051208496094,39940400
2023-02-02,NVDA,21.688495635986328,564276000
2023-02-02,TSLA,188.2700042724609,217448300
2023-02-02,V,224.874267578125,7190000
2023-02-03,AAPL,152.35134887695312,154357300
2023-02-03,AMZN,103.38999938964844,144374800
2023-02-03,GOOGL,104.06227111816406,65309300
2023-02-03,JNJ,151.21377563476562,6868500
2023-02-03,JPM,132.0047607421875,11501200
2023-02-03,META,185.38714599609372,76809700
2023-02-03,MSFT,252.78958129882807,29077300
2023-02-03,NVDA,21.0800724029541,429366000
2023-02-03,TSLA,189.97999572753903,232662000
2023-02-03,V,225.43267822265625,5243600
2023-02-06,AAPL,149.61988830566406,69858300
2023-02-06,AMZN,102.18000030517578,81945200
2023-02-06,GOOGL,102.19515228271484,31999600
2023-02-06,JNJ,150.06553649902344,7021000
2023-02-06,JPM,132.78131103515625,8406200
2023-02-06,META,184.9199981689453,42483800
2023-02-06,MSFT,251.2436065673828,22518000
2023-02-06,NVDA,21.06908416748047,452197000
2023-02-06,TSLA,194.75999450683597,186188100
2023-02-06,V,224.75672912597656,3402400
2023-02-07,AAPL,152.499267578125,83322600
2023-02-07,AMZN,102.11000061035156,119501300
2023-02-07,GOOGL,106.90267181396484,49010200
2023-02-07,JNJ,150.10223388671875,7310800
2023-02-07,JPM,134.39990234375,10447900
2023-02-07,META,190.4459686279297,47080700
2023-02-07,MSFT,261.8013610839844,50841400
2023-02-07,NVDA,22.15205764770508,664150000
2023-02-07,TSLA,196.80999755859372,186010300
2023-02-07,V,226.59835815429688,4042600
2023-02-08,AAPL,149.80722045898438,64120100
2023-02-08,AMZN,100.0500030517578,75878300
2023-02-08,GOOGL,98.6893310546875,94743500
2023-02-08,JNJ,150.29518127441406,6054700
2023-02-08,JPM,133.45494079589844,6958000
2023-02-08,META,182.30612182617188,36139100
2023-02-08,MSFT,260.9892272949219,54686000
2023-02-08,NVDA,22.18402671813965,559651000
2023-02-08,TSLA,201.2899932861328,180673600
2023-02-08,V,225.50119018554688,4978600
2023-02-09,AAPL,148.77182006835938,56007100
2023-02-09,AMZN,98.23999786376952,64622500
2023-02-09,GOOGL,94.35919189453124,119455000
2023-02-09,JNJ,148.2650146484375,7949500
2023-02-09,JPM,131.3778839111328,6443100
2023-02-09,META,176.8298797607422,37118800
2023-02-09,MSFT,257.9461669921875,42375100
2023-02-09,NVDA,22.315902709960938,523876000
2023-02-09,TSLA,207.32000732421875,215431400
2023-02-09,V,225.10862731933597,5238400
2023-02-10,AAPL,149.1372528076172,57450700
2023-02-10,AMZN,97.61000061035156,52740100
2023-02-10,GOOGL,93.92221069335938,54980700
2023-02-10,JNJ,148.9539794921875,7028000
2023-02-10,JPM,131.95799255371094,6582900
2023-02-10,META,173.08297729492188,33433600
2023-02-10,MSFT,257.4374084472656,25818500
2023-02-10,NVDA,21.24491500854492,550737000
2023-02-10,TSLA,196.88999938964844,204754100
2023-02-10,V,222.99835205078125,4509700
2023-02-13,AAPL,151.9420623779297,62199000
2023-02-13,AMZN,99.54000091552734,52841500
2023-02-13,GOOGL,93.9619369506836,50076100
2023-02-13,JNJ,149.50515747070312,6414700
2023-02-13,JPM,133.3894500732422,7134600
2023-02-13,META,178.3306427001953,31463200
2023-02-13,MSFT,265.4804992675781,44630900
2023-02-13,NVDA,21.76741981506348,474919000
2023-02-13,TSLA,194.63999938964844,172475500
2023-02-13,V,224.64727783203125,4946700
2023-02-14,AAPL,151.30007934570312,61707600
2023-02-14,AMZN,99.6999969482422,56202900
2023-02-14,GOOGL,94.03145599365234,54726100
2023-02-14,JNJ,148.8529510498047,6316000
2023-02-14,JPM,133.97891235351562,9249400
2023-02-14,META,178.38034057617188,24034600
2023-02-14,MSFT,266.3121643066406,37047900
2023-02-14,NVDA,22.94930648803711,675474000
2023-02-14,TSLA,209.25,216455700
2023-02-14,V,225.1478576660156,4829400
2023-02-15,AAPL,153.40367126464844,65573800
2023-02-15,AMZN,101.16000366210938,47957600
2023-02-15,GOOGL,96.2759780883789,50169000
2023-02-15,JNJ,146.4002227783203,12621800
2023-02-15,JPM,134.54026794433594,6728300
2023-02-15,META,176.07455444335938,25308900
2023-02-15,MSFT,264.1835632324219,28922400
2023-02-15,NVDA,22.74250221252441,420575000
2023-02-15,TSLA,214.2400054931641,181006400
2023-02-15,V,224.68653869628903,4407300
2023-02-16,AAPL,151.8037872314453,68167900
2023-02-16,AMZN,98.1500015258789,56339200
2023-02-16,GOOGL,94.85576629638672,42462600
2023-02-16,JNJ,145.3621826171875,11177000
2023-02-16,JPM,132.68777465820312,8165300
2023-02-16,META,171.3834686279297,25827500
2023-02-16,MSFT,257.1502685546875,29603600
2023-02-16,NVDA,21.98122215270996,412026000
2023-02-16,TSLA,202.0399932861328,229586500
2023-02-16,V,221.65367126464844,3865900
2023-02-17,AAPL,150.65817260742188,59144100
2023-02-17,AMZN,97.1999969482422,60029400
2023-02-17,GOOGL,93.70372009277344,34284100
2023-02-17,JNJ,148.39691162109375,12401900
2023-02-17,JPM,133.08070373535156,7948800
2023-02-17,META,171.8207550048828,24171300
2023-02-17,MSFT,253.1383056640625,30000100
2023-02-17,NVDA,21.367799758911133,465888000
2023-02-17,TSLA,208.30999755859372,213738500
2023-02-17,V,219.42567443847656,4520200
2023-02-21,AAPL,146.63861083984375,58867200
2023-02-21,AMZN,94.58000183105467,56580400
2023-02-21,GOOGL,91.1612548828125,33629300
2023-02-21,JNJ,146.18560791015625,9423900
2023-02-21,JPM,130.63876342773438,9996300
2023-02-21,META,171.0256805419922,34592600
2023-02-21,MSFT,247.85108947753903,28397400
2023-02-21,NVDA,20.6354923248291,410015000
2023-02-21,TSLA,197.3699951171875,180018600
2023-02-21,V,216.54005432128903,7276100
2023-02-22,AAPL,147.06329345703125,51011300
2023-02-22,AMZN,95.79000091552734,59534100
2023-02-22,GOOGL,91.02220916748048,30884000
2023-02-22,JNJ,145.98208618164062,9820200
2023-02-22,JPM,129.63766479492188,11107500
2023-02-22,META,170.071533203125,22433200
2023-02-22,MSFT,246.71322631835935,22491100
2023-02-22,NVDA,20.734399795532227,513184000
2023-02-22,TSLA,200.8600006103516,191828500
2023-02-22,V,215.95114135742188,4621800
2023-02-23,AAPL,147.54721069335938,48394200
2023-02-23,AMZN,95.81999969482422,48467000
2023-02-23,GOOGL,90.26741027832033,41206400
2023-02-23,JNJ,145.93582153320312,9385100
2023-02-23,JPM,130.6761932373047,8068000
2023-02-23,META,170.98594665527344,20017800
2023-02-23,MSFT,249.9110412597656,29219100
2023-02-23,NVDA,23.641651153564453,1117995000
2023-02-23,TSLA,202.07000732421875,146360000
2023-02-23,V,217.04058837890625,5533800
2023-02-24,AAPL,144.89056396484375,55469600
2023-02-24,AMZN,93.5,57053800
2023-02-24,GOOGL,88.51947021484375,36585100
2023-02-24,JNJ,144.30743408203125,8689700
2023-02-24,JPM,131.85507202148438,9126900
2023-02-24,META,169.3460235595703,19791300
2023-02-24,MSFT,244.4668731689453,24990900
2023-02-24,NVDA,23.26400375366211,589716000
2023-02-24,TSLA,196.8800048828125,142228100
2023-02-24,V,215.4898376464844,4414400
2023-02-27,AAPL,146.0855712890625,44998500
2023-02-27,AMZN,93.76000213623048,47470300
2023-02-27,GOOGL,89.25440979003906,27502300
2023-02-27,JNJ,143.9928436279297,7267100
2023-02-27,JPM,133.00584411621094,10014700
2023-02-27,META,168.50123596191406,19277000
2023-02-27,MSFT,245.3889617919922,21190000
2023-02-27,NVDA,23.478803634643555,452994000
2023-02-27,TSLA,207.6300048828125,161028300
2023-02-27,V,216.27500915527344,4255300
2023-02-28,AAPL,145.58187866210938,50547000
2023-02-28,AMZN,94.2300033569336,43959300
2023-02-28,GOOGL,89.44310760498047,30142000
2023-02-28,JNJ,141.80007934570312,9062300
2023-02-28,JPM,134.11924743652344,11019800
2023-02-28,META,173.8681640625,46051100
2023-02-28,MSFT,244.66305541992188,22491000
2023-02-28,NVDA,23.194074630737305,455963000
2023-02-28,TSLA,205.7100067138672,153144900
2023-02-28,V,215.87261962890625,5385400
2023-03-01,AAPL,143.50794982910156,55479000
2023-03-01,AMZN,92.16999816894533,52299500
2023-03-01,GOOGL,89.74104309082031,31111200
2023-03-01,JNJ,141.16168212890625,6767000
2023-03-01,JPM,133.37074279785156,7139200
2023-03-01,META,172.35745239257812,30998400
2023-03-01,MSFT,241.5731658935547,27565300
2023-03-01,NVDA,22.67656517028809,460026000
2023-03-01,TSLA,202.7700042724609,156852800
2023-03-01,V,214.3218231201172,4792700
2023-03-02,AAPL,144.1005096435547,52238100
2023-03-02,AMZN,92.12999725341795,55509400
2023-03-02,GOOGL,91.36980438232422,32204400
2023-03-02,JNJ,141.05062866210938,8762500
2023-03-02,JPM,131.98606872558594,11106800
2023-03-02,META,173.46066284179688,17352000
2023-03-02,MSFT,246.3208465576172,24808200
2023-03-02,NVDA,23.29197883605957,389415000
2023-03-02,TSLA,190.8999938964844,181500700
2023-03-02,V,215.0088806152344,5539300
2023-03-03,AAPL,149.15699768066406,70732300
2023-03-03,AMZN,94.9000015258789,55759600
2023-03-03,GOOGL,93.00850677490234,35160100
2023-03-03,JNJ,142.50323486328125,5747200
2023-03-03,JPM,134.40927124023438,9513100
2023-03-03,META,184.11495971679688,45877700
2023-03-03,MSFT,250.421142578125,30760100
2023-03-03,NVDA,23.867435455322266,412393000
2023-03-03,TSLA,197.7899932861328,154193300
2023-03-03,V,219.63180541992188,6055400
2023-03-06,AAPL,151.9222869873047,87558000
2023-03-06,AMZN,93.75,52112400
2023-03-06,GOOGL,94.4783706665039,32639300
2023-03-06,JNJ,143.92807006835938,8148200
2023-03-06,JPM,133.62335205078125,9261300
2023-03-06,META,183.76712036132807,33209400
2023-03-06,MSFT,251.97100830078125,24109800
2023-03-06,NVDA,23.531753540039062,437429000
2023-03-06,TSLA,193.80999755859372,128100100
2023-03-06,V,222.55667114257807,5737600
2023-03-07,AAPL,149.71994018554688,56182000
2023-03-07,AMZN,93.5500030517578,49100700
2023-03-07,GOOGL,93.21707916259766,27835500
2023-03-07,JNJ,142.56800842285156,7457700
2023-03-07,JPM,129.69381713867188,11747600
2023-03-07,META,183.3795318603516,36701500
2023-03-07,MSFT,249.3028717041016,21473200
2023-03-07,NVDA,23.26995658874512,515154000
2023-03-07,TSLA,187.7100067138672,148125800
2023-03-07,V,219.0428771972656,4386800
2023-03-08,AAPL,150.9741668701172,47204800
2023-03-08,AMZN,93.91999816894533,44899100
2023-03-08,GOOGL,93.60440063476562,34103300
2023-03-08,JNJ,141.5225067138672,6230500
2023-03-08,JPM,128.92662048339844,10002500
2023-03-08,META,183.83670043945312,19432400
2023-03-08,MSFT,248.8614196777344,17340200
2023-03-08,NVDA,24.162267684936523,513573000
2023-03-08,TSLA,182.0,151897800
2023-03-08,V,218.08099365234372,4194900
2023-03-09,AAPL,148.7224578857422,53833600
2023-03-09,AMZN,92.25,56218700
2023-03-09,GOOGL,91.68762969970705,28813500
2023-03-09,JNJ,139.93112182617188,7439400
2023-03-09,JPM,121.9469757080078,25888100
2023-03-09,META,180.5767974853516,26582800
2023-03-09,MSFT,247.5077667236328,26653400
2023-03-09,NVDA,23.417842864990234,501257000
2023-03-09,TSLA,172.9199981689453,170023800
2023-03-09,V,215.94129943847656,5066700
2023-03-10,AAPL,146.65841674804688,68572400
2023-03-10,AMZN,90.7300033569336,69827500
2023-03-10,GOOGL,90.00920104980469,35941000
2023-03-10,JNJ,140.27342224121094,8504300
2023-03-10,JPM,125.0438461303711,37599700
2023-03-10,META,178.41014099121094,25665000
2023-03-10,MSFT,243.848876953125,28333900
2023-03-10,NVDA,22.947206497192383,474866000
2023-03-10,TSLA,173.44000244140625,191488900
2023-03-10,V,212.1428985595703,6638900
2023-03-13,AAPL,148.60394287109375,84457100
2023-03-13,AMZN,92.43000030517578,72397100
2023-03-13,GOOGL,90.48590850830078,37335600
2023-03-13,JNJ,141.61502075195312,10799600
2023-03-13,JPM,122.79839324951172,42901100
2023-03-13,META,179.7916259765625,24728000
2023-03-13,MSFT,249.0772705078125,33339700
2023-03-13,NVDA,22.948205947875977,421890000
2023-03-13,TSLA,174.47999572753906,167790300
2023-03-13,V,210.50379943847656,6810800
2023-03-14,AAPL,150.69764709472656,73695900
2023-03-14,AMZN,94.87999725341795,60912700
2023-03-14,GOOGL,93.32632446289062,36050200
2023-03-14,JNJ,142.41070556640625,8421200
2023-03-14,JPM,125.9513702392578,29648100
2023-03-14,META,192.8312530517578,41642600
2023-03-14,MSFT,255.81625366210935,33620300
2023-03-14,NVDA,24.044353485107425,474910000
2023-03-14,TSLA,183.25999450683597,143717900
2023-03-14,V,214.6162872314453,7985600
2023-03-15,AAPL,151.0926971435547,77167900
2023-03-15,AMZN,96.1999969482422,70731800
2023-03-15,GOOGL,95.45164489746094,50622100
2023-03-15,JNJ,142.80853271484375,7757700
2023-03-15,JPM,120.00092315673828,34280600
2023-03-15,META,196.5384063720703,42123600
2023-03-15,MSFT,260.3775634765625,46028000
2023-03-15,NVDA,24.209228515625,524486000
2023-03-15,TSLA,180.4499969482422,145995600
2023-03-15,V,212.36862182617188,8372200
2023-03-16,AAPL,153.91725158691406,76161100
2023-03-16,AMZN,100.04000091552734,84446900
2023-03-16,GOOGL,99.63282012939452,65492000
2023-03-16,JNJ,142.51246643066406,7605500
2023-03-16,JPM,122.33056640625,24558500
2023-03-16,META,203.6743927001953,50447100
2023-03-16,MSFT,270.9324035644531,54768800
2023-03-16,NVDA,25.521211624145508,583253000
2023-03-16,TSLA,184.1300048828125,121136800
2023-03-16,V,213.42864990234372,13674600
2023-03-17,AAPL,153.07778930664062,98944600
2023-03-17,AMZN,98.9499969482422,87300200
2023-03-17,GOOGL,100.92391967773438,61028500
2023-03-17,JNJ,140.98587036132812,20540700
2023-03-17,JPM,117.70867919921876,38396000
2023-03-17,META,194.41151428222656,50141100
2023-03-17,MSFT,274.10076904296875,69527400
2023-03-17,NVDA,25.7050724029541,848547000
2023-03-17,TSLA,180.1300048828125,133197100
2023-03-17,V,213.3697662353516,18801200
2023-03-20,AAPL,155.44801330566406,73641400
2023-03-20,AMZN,97.70999908447266,62388900
2023-03-20,GOOGL,100.52666473388672,32960400
2023-03-20,JNJ,142.38294982910156,7129000
2023-03-20,JPM,118.95304107666016,22875500
2023-03-20,META,196.59803771972656,25186300
2023-03-20,MSFT,267.0380859375,43466600
2023-03-20,NVDA,25.879932403564453,432747000
2023-03-20,TSLA,183.25,129684400
2023-03-20,V,214.1157073974609,9817400
2023-03-21,AAPL,157.30470275878906,73938300
2023-03-21,AMZN,100.61000061035156,58597300
2023-03-21,GOOGL,104.2013168334961,42110300
2023-03-21,JNJ,142.38294982910156,8376800
2023-03-21,JPM,122.1434555053711,17807800
2023-03-21,META,200.92140197753903,31827000
2023-03-21,MSFT,268.5584716796875,34558700
2023-03-21,NVDA,26.17870140075684,547408000
2023-03-21,TSLA,197.5800018310547,153391400
2023-03-21,V,217.84542846679688,8971400
2023-03-22,AAPL,155.8726806640625,75701800
2023-03-22,AMZN,98.6999969482422,57475400
2023-03-22,GOOGL,102.66193389892578,43427400
2023-03-22,JNJ,139.7553253173828,7943500
2023-03-22,JPM,118.990478515625,17250200
2023-03-22,META,198.58580017089844,28477800
2023-03-22,MSFT,267.0968933105469,34873300
2023-03-22,NVDA,26.447492599487305,797295000
2023-03-22,TSLA,191.1499938964844,150376400
2023-03-22,V,215.97076416015625,6700600
2023-03-23,AAPL,156.9590301513672,67622100
2023-03-23,AMZN,98.70999908447266,57559300
2023-03-23,GOOGL,104.8766632080078,40797800
2023-03-23,JNJ,139.82933044433594,9051500
2023-03-23,JPM,118.67235565185548,16677600
2023-03-23,META,203.02838134765625,27389700
2023-03-23,MSFT,272.3644714355469,36610900
2023-03-23,NVDA,27.16993522644043,564889000
2023-03-23,TSLA,192.22000122070312,144193900
2023-03-23,V,218.47360229492188,6427700
2023-03-24,AAPL,158.2626953125,59196500
2023-03-24,AMZN,98.12999725341795,56095400
2023-03-24,GOOGL,104.71775817871094,30393300
2023-03-24,JNJ,141.2356719970703,5696200
2023-03-24,JPM,116.86664581298828,22311100
2023-03-24,META,204.7477569580078,27716400
2023-03-24,MSFT,275.2189636230469,28172000
2023-03-24,NVDA,26.758249282836918,454920000
2023-03-24,TSLA,190.41000366210935,116312400
2023-03-24,V,216.95225524902344,4791500
2023-03-27,AAPL,156.31710815429688,52390300
2023-03-27,AMZN,98.04000091552734,46721300
2023-03-27,GOOGL,101.75816345214844,31120900
2023-03-27,JNJ,141.8370819091797,6772300
2023-03-27,JPM,120.21612548828124,18853900
2023-03-27,META,201.59722900390625,18527200
2023-03-27,MSFT,271.1088562011719,26840200
2023-03-27,NVDA,26.510446548461918,361026000
2023-03-27,TSLA,191.80999755859372,120851600
2023-03-27,V,217.70802307128903,7210900
2023-03-28,AAPL,155.6949005126953,45992200
2023-03-28,AMZN,97.23999786376952,38720100
2023-03-28,GOOGL,100.33795928955078,32057900
2023-03-28,JNJ,140.46775817871094,6115300
2023-03-28,JPM,120.58100128173828,10820500
2023-03-28,META,199.45042419433597,19127300
2023-03-28,MSFT,269.9808654785156,21878600
2023-03-28,NVDA,26.389537811279297,356104000
2023-03-28,TSLA,189.19000244140625,98654600
2023-03-28,V,216.25540161132807,6418400
2023-03-29,AAPL,158.77621459960938,51305700
2023-03-29,AMZN,100.25,49783300
2023-03-29,GOOGL,100.69548797607422,28779600
2023-03-29,JNJ,141.8463134765625,6012000
2023-03-29,JPM,120.82424926757812,14595300
2023-03-29,META,204.09182739257807,18851100
2023-03-29,MSFT,275.16015625,25087000
2023-03-29,NVDA,26.96309471130371,393694000
2023-03-29,TSLA,193.8800048828125,123660000
